file_path,biggest_num_pts,biggest_num_pts_z
/mnt/r/350746.gcode,378,0.35
/mnt/r/351268.gcode,8682,1.55
/mnt/r/351312.gcode,1141,2.35
/mnt/r/351640.gcode,263,1.55
/mnt/r/351657.gcode,1165,27.15
/mnt/r/351794.gcode,351,0.35
/mnt/r/351965.gcode,1026,7.35
/mnt/r/352152.gcode,430,13.95
/mnt/r/352276.gcode,4083,1.95
/mnt/r/352298.gcode,0,None
/mnt/r/352353.gcode,1299,0.95
/mnt/r/352544.gcode,833,0.55
/mnt/r/352702.gcode,6781,3.55
/mnt/r/353212.gcode,428,0.35
/mnt/r/353294.gcode,431,0.35
/mnt/r/353354.gcode,2108,1.75
/mnt/r/353874.gcode,1327,16.55
/mnt/r/354407.gcode,0,None
/mnt/r/354489.gcode,290,21.55
/mnt/r/354547.gcode,7329,1.95
/mnt/r/354957.gcode,814,0.35
/mnt/r/355887.gcode,833,1.15
/mnt/r/356269.gcode,942,2.95
/mnt/r/356538.gcode,1452,0.95
/mnt/r/356637.gcode,86,0.35
/mnt/r/356722.gcode,62,0.35
/mnt/r/356800.gcode,408,0.95
/mnt/r/356856.gcode,6266,1.75
/mnt/r/357038.gcode,2279,1.35
/mnt/r/357091.gcode,4257,39.35
/mnt/r/362302.gcode,1754,0.35
/mnt/r/364327.gcode,2984,0.95
/mnt/r/364435.gcode,3483,1.35
/mnt/r/366616.gcode,2944,34.55
/mnt/r/367468.gcode,2877,0.55
/mnt/r/367540.gcode,1057,27.55
/mnt/r/36755.gcode,6666,7.75
/mnt/r/374755.gcode,11920,6.35
/mnt/r/376226.gcode,1352,0.95
/mnt/r/378206.gcode,719,16.35
/mnt/r/3787.gcode,283,0.35
/mnt/r/378717.gcode,486,14.75
/mnt/r/378719.gcode,3911,34.55
/mnt/r/380119.gcode,125,11.75
/mnt/r/380157.gcode,428,10.35
/mnt/r/380165.gcode,1749,0.95
/mnt/r/380220.gcode,5957,2.75
/mnt/r/380327.gcode,1293,7.15
/mnt/r/380557.gcode,3247,1.15
/mnt/r/380645.gcode,719,56.95
/mnt/r/381353.gcode,962,24.55
/mnt/r/381613.gcode,864,0.55
/mnt/r/381633.gcode,97,3.75
/mnt/r/381639.gcode,2544,1.35
/mnt/r/381872.gcode,553,7.75
/mnt/r/382388.gcode,439,1.15
/mnt/r/38256.gcode,179,18.55
/mnt/r/38286.gcode,270,1.15
/mnt/r/38290.gcode,0,None
/mnt/r/383111.gcode,920,96.95
/mnt/r/38418.gcode,655,0.35
/mnt/r/385234.gcode,238,0.55
/mnt/r/385301.gcode,104,36.75
/mnt/r/385335.gcode,3096,0.95
/mnt/r/385537.gcode,460,11.15
/mnt/r/385546.gcode,407,3.55
/mnt/r/385592.gcode,791,0.35
/mnt/r/385610.gcode,609,3.95
/mnt/r/385673.gcode,608,46.15
/mnt/r/387359.gcode,1017,27.15
/mnt/r/38758.gcode,0,None
/mnt/r/387614.gcode,422,0.35
/mnt/r/387637.gcode,14689,0.75
/mnt/r/388073.gcode,3313,5.15
/mnt/r/389347.gcode,11334,1.55
/mnt/r/389802.gcode,470,41.35
/mnt/r/390408.gcode,775,1.15
/mnt/r/39043.gcode,642,3.55
/mnt/r/390550.gcode,12781,1.75
/mnt/r/39064.gcode,574,9.55
/mnt/r/390799.gcode,1974,11.55
/mnt/r/391207.gcode,1882,1.95
/mnt/r/391255.gcode,371,2.95
/mnt/r/391389.gcode,2651,9.35
/mnt/r/39260.gcode,901,34.95
/mnt/r/393871.gcode,7279,18.15
/mnt/r/396505.gcode,1424,14.55
/mnt/r/396798.gcode,238,1.55
/mnt/r/396803.gcode,431,0.35
/mnt/r/39688.gcode,261,10.55
/mnt/r/39695.gcode,952,0.95
/mnt/r/397017.gcode,606,1.95
/mnt/r/39708.gcode,428,0.95
/mnt/r/39715.gcode,529,5.95
/mnt/r/397264.gcode,484,6.35
/mnt/r/397399.gcode,527,3.75
/mnt/r/398338.gcode,1824,3.15
/mnt/r/398410.gcode,369,9.55
/mnt/r/398423.gcode,467,0.95
/mnt/r/39853.gcode,219,1.75
/mnt/r/39855.gcode,1286,1.95
/mnt/r/398766.gcode,1356,3.35
/mnt/r/399939.gcode,844,1.55
/mnt/r/400177.gcode,1343,20.55
/mnt/r/400776.gcode,1893,1.35
/mnt/r/400990.gcode,3507,0.95
/mnt/r/405268.gcode,4986,2.75
/mnt/r/405368.gcode,543,0.35
/mnt/r/405394.gcode,10207,1.95
/mnt/r/405723.gcode,2632,16.15
/mnt/r/40723.gcode,407,1.95
/mnt/r/407405.gcode,0,None
/mnt/r/407414.gcode,1100,1.75
/mnt/r/407509.gcode,929,144.55
/mnt/r/411073.gcode,313,0.35
/mnt/r/41122.gcode,3208,0.75
/mnt/r/411260.gcode,365,17.35
/mnt/r/411358.gcode,525,0.35
/mnt/r/411438.gcode,1122,0.35
/mnt/r/411711.gcode,39,0.35
/mnt/r/411765.gcode,1095,5.75
/mnt/r/411810.gcode,1631,9.35
/mnt/r/41328.gcode,1953,0.35
/mnt/r/413859.gcode,390,1.15
/mnt/r/414155.gcode,2540,13.55
/mnt/r/41542.gcode,412,91.35
/mnt/r/416557.gcode,1856,3.15
/mnt/r/416729.gcode,189,0.35
/mnt/r/416967.gcode,383,14.15
/mnt/r/417317.gcode,633,2.15
/mnt/r/417466.gcode,729,4.35
/mnt/r/417471.gcode,2353,1.95
/mnt/r/41755.gcode,138,2.95
/mnt/r/417567.gcode,290,1.75
/mnt/r/417703.gcode,2682,0.95
/mnt/r/419463.gcode,3053,12.15
/mnt/r/420401.gcode,463,0.35
/mnt/r/420522.gcode,2759,0.95
/mnt/r/420619.gcode,328,2.55
/mnt/r/420801.gcode,210,3.95
/mnt/r/421205.gcode,676,4.55
/mnt/r/421379.gcode,1463,2.75
/mnt/r/421404.gcode,646,4.35
/mnt/r/421689.gcode,3173,9.15
/mnt/r/424281.gcode,715,2.55
/mnt/r/4243.gcode,775,7.35
/mnt/r/424481.gcode,849,10.35
/mnt/r/42464.gcode,550,1.15
/mnt/r/425159.gcode,405,1.15
/mnt/r/425214.gcode,892,3.55
/mnt/r/425334.gcode,1570,0.95
/mnt/r/425468.gcode,3470,0.95
/mnt/r/42579.gcode,1186,9.95
/mnt/r/425874.gcode,1845,1.15
/mnt/r/42608.gcode,170,8.95
/mnt/r/426159.gcode,2631,33.75
/mnt/r/428463.gcode,2907,4.55
/mnt/r/428878.gcode,1073,1.75
/mnt/r/430051.gcode,5543,1.35
/mnt/r/4303.gcode,452,0.95
/mnt/r/430453.gcode,874,8.55
/mnt/r/43070.gcode,1392,0.95
/mnt/r/431106.gcode,36,0.35
/mnt/r/431115.gcode,974,3.55
/mnt/r/431173.gcode,2777,0.35
/mnt/r/431225.gcode,569,5.75
/mnt/r/431309.gcode,500,0.35
/mnt/r/431343.gcode,1183,2.55
/mnt/r/431348.gcode,1956,2.75
/mnt/r/43138.gcode,535,0.35
/mnt/r/431424.gcode,202,0.55
/mnt/r/431861.gcode,1059,10.35
/mnt/r/432277.gcode,419,21.15
/mnt/r/432341.gcode,503,2.55
/mnt/r/432448.gcode,2285,1.75
/mnt/r/432517.gcode,6591,1.55
/mnt/r/433080.gcode,59,0.35
/mnt/r/433137.gcode,510,0.35
/mnt/r/433408.gcode,565,1.55
/mnt/r/43364.gcode,3091,0.95
/mnt/r/434030.gcode,2072,16.15
/mnt/r/434427.gcode,722,2.55
/mnt/r/434531.gcode,353,0.35
/mnt/r/434604.gcode,1452,0.95
/mnt/r/434607.gcode,916,3.35
/mnt/r/434609.gcode,1777,0.95
/mnt/r/434653.gcode,334,2.55
/mnt/r/434767.gcode,310,0.75
/mnt/r/434820.gcode,477,2.35
/mnt/r/434845.gcode,1048,1.15
/mnt/r/435541.gcode,2685,14.95
/mnt/r/436368.gcode,2132,0.55
/mnt/r/436473.gcode,552,0.35
/mnt/r/43692.gcode,867,11.75
/mnt/r/4371.gcode,627,5.35
/mnt/r/43762.gcode,1087,2.55
/mnt/r/437651.gcode,1116,16.55
/mnt/r/439321.gcode,727,2.15
/mnt/r/439474.gcode,1584,0.95
/mnt/r/441988.gcode,1094,0.95
/mnt/r/442120.gcode,3115,3.35
/mnt/r/44506.gcode,80,4.35
/mnt/r/445075.gcode,3153,1.35
/mnt/r/445194.gcode,527,0.75
/mnt/r/445408.gcode,2057,4.55
/mnt/r/445614.gcode,2173,0.95
/mnt/r/446075.gcode,1305,2.15
/mnt/r/44619.gcode,961,0.75
/mnt/r/446813.gcode,2101,27.35
/mnt/r/450718.gcode,478,10.75
/mnt/r/45102.gcode,177,7.55
/mnt/r/451045.gcode,3514,0.75
/mnt/r/451114.gcode,108,6.15
/mnt/r/451134.gcode,646,1.15
/mnt/r/451273.gcode,1407,0.95
/mnt/r/451323.gcode,1560,2.35
/mnt/r/451491.gcode,820,46.15
/mnt/r/451841.gcode,505,13.15
/mnt/r/452015.gcode,644,0.95
/mnt/r/452390.gcode,1181,58.35
/mnt/r/453100.gcode,147,0.35
/mnt/r/453324.gcode,318,20.75
/mnt/r/453434.gcode,2776,0.35
/mnt/r/453436.gcode,443,52.55
/mnt/r/453668.gcode,4982,0.55
/mnt/r/453794.gcode,8955,0.55
/mnt/r/453871.gcode,635,13.75
/mnt/r/454350.gcode,360,11.15
/mnt/r/454464.gcode,1100,0.95
/mnt/r/454583.gcode,924,1.75
/mnt/r/454596.gcode,374,4.95
/mnt/r/454688.gcode,3626,0.95
/mnt/r/455871.gcode,721,7.95
/mnt/r/456745.gcode,50,0.35
/mnt/r/456777.gcode,3358,0.35
/mnt/r/456891.gcode,1764,3.55
/mnt/r/45734.gcode,1120,2.55
/mnt/r/457846.gcode,3626,0.95
/mnt/r/460339.gcode,896,3.55
/mnt/r/460667.gcode,84,0.35
/mnt/r/461002.gcode,3487,34.55
/mnt/r/46534.gcode,520,27.75
/mnt/r/465700.gcode,1269,0.35
/mnt/r/465718.gcode,1168,0.75
/mnt/r/465992.gcode,405,2.75
/mnt/r/466333.gcode,1407,24.55
/mnt/r/466738.gcode,4328,34.55
/mnt/r/469341.gcode,470,19.95
/mnt/r/469772.gcode,2612,11.15
/mnt/r/471339.gcode,191,573.55
/mnt/r/48721.gcode,1541,32.55
/mnt/r/487954.gcode,3894,0.95
/mnt/r/48817.gcode,1517,20.75
/mnt/r/488431.gcode,652,4.15
/mnt/r/488503.gcode,239,0.35
/mnt/r/48874.gcode,1221,1.35
/mnt/r/488883.gcode,596,12.15
/mnt/r/488890.gcode,1071,0.95
/mnt/r/48894.gcode,2886,5.55
/mnt/r/489908.gcode,735,1.15
/mnt/r/489946.gcode,213,6.75
/mnt/r/490205.gcode,509,20.15
/mnt/r/490668.gcode,810,5.75
/mnt/r/490809.gcode,16558,1.95
/mnt/r/491102.gcode,471,2.55
/mnt/r/491117.gcode,2263,2.55
/mnt/r/491141.gcode,1905,4.95
/mnt/r/49342.gcode,543,15.15
/mnt/r/493589.gcode,490,20.35
/mnt/r/493687.gcode,459,8.55
/mnt/r/493737.gcode,5616,3.55
/mnt/r/493956.gcode,735,2.55
/mnt/r/49407.gcode,1333,0.35
/mnt/r/494071.gcode,3368,10.55
/mnt/r/496982.gcode,1766,0.55
/mnt/r/496985.gcode,417,5.35
/mnt/r/49702.gcode,892,0.75
/mnt/r/49703.gcode,343,0.95
/mnt/r/497143.gcode,386,10.75
/mnt/r/497225.gcode,229,0.35
/mnt/r/497964.gcode,636,10.35
/mnt/r/4981.gcode,759,2.95
/mnt/r/498169.gcode,1906,7.55
/mnt/r/498478.gcode,303,0.95
/mnt/r/498657.gcode,29,0.35
/mnt/r/498778.gcode,550,1.15
/mnt/r/498920.gcode,300,0.35
/mnt/r/4990.gcode,1891,1.15
/mnt/r/49936.gcode,1631,0.35
/mnt/r/500382.gcode,161,3.95
/mnt/r/500458.gcode,1222,2.35
/mnt/r/500845.gcode,807,0.35
/mnt/r/501149.gcode,992,0.35
/mnt/r/501195.gcode,497,0.55
/mnt/r/501436.gcode,367,1.95
/mnt/r/501537.gcode,470,12.15
/mnt/r/501676.gcode,4223,1.55
/mnt/r/502006.gcode,1018,92.35
/mnt/r/502815.gcode,5956,4.35
/mnt/r/502970.gcode,393,0.75
/mnt/r/503016.gcode,825,67.15
/mnt/r/503600.gcode,1532,1.75
/mnt/r/503886.gcode,682,1.15
/mnt/r/504034.gcode,5077,2.55
/mnt/r/504270.gcode,0,None
/mnt/r/504339.gcode,1062,0.75
/mnt/r/504378.gcode,2883,1.55
/mnt/r/50590.gcode,132,21.55
/mnt/r/505963.gcode,805,1.55
/mnt/r/506238.gcode,502,2.75
/mnt/r/50660.gcode,1312,3.75
/mnt/r/507022.gcode,1083,67.15
/mnt/r/508048.gcode,1461,0.75
/mnt/r/508086.gcode,2154,6.95
/mnt/r/508261.gcode,1736,0.95
/mnt/r/508370.gcode,938,27.75
/mnt/r/509327.gcode,52,48.15
/mnt/r/509798.gcode,63,8.75
/mnt/r/509848.gcode,759,0.95
/mnt/r/509911.gcode,734,27.35
/mnt/r/510783.gcode,737,5.95
/mnt/r/511176.gcode,296,0.35
/mnt/r/5113.gcode,888,9.15
/mnt/r/512747.gcode,5472,2.55
/mnt/r/51661.gcode,588,4.75
/mnt/r/51667.gcode,2528,2.15
/mnt/r/516712.gcode,7676,3.15
/mnt/r/51932.gcode,794,0.55
/mnt/r/519320.gcode,387,5.75
/mnt/r/519733.gcode,416,16.75
/mnt/r/521897.gcode,824,0.95
/mnt/r/522044.gcode,1621,4.55
/mnt/r/525592.gcode,491,2.55
/mnt/r/525652.gcode,438,0.35
/mnt/r/525773.gcode,400,4.55
/mnt/r/526532.gcode,1405,1.35
/mnt/r/53209.gcode,1056,5.75
/mnt/r/532158.gcode,1227,1.35
/mnt/r/532374.gcode,423,0.95
/mnt/r/532423.gcode,1276,0.35
/mnt/r/533711.gcode,1536,0.55
/mnt/r/53387.gcode,884,5.75
/mnt/r/533939.gcode,4987,2.55
/mnt/r/537419.gcode,468,4.55
/mnt/r/537470.gcode,79,0.55
/mnt/r/537498.gcode,2023,18.75
/mnt/r/542589.gcode,2295,3.95
/mnt/r/544496.gcode,1936,2.55
/mnt/r/544915.gcode,0,None
/mnt/r/545427.gcode,801,1.55
/mnt/r/545534.gcode,3541,0.95
/mnt/r/545612.gcode,710,0.95
/mnt/r/545863.gcode,8679,0.35
/mnt/r/546153.gcode,4014,11.95
/mnt/r/547141.gcode,4727,1.55
/mnt/r/547374.gcode,3413,4.15
/mnt/r/556458.gcode,4710,1.15
/mnt/r/557710.gcode,591,2.15
/mnt/r/557994.gcode,642,1.15
/mnt/r/558064.gcode,1013,0.95
/mnt/r/55824.gcode,1947,1.75
/mnt/r/558316.gcode,3052,9.95
/mnt/r/561541.gcode,1142,13.55
/mnt/r/562458.gcode,696,1.15
/mnt/r/562488.gcode,244,0.35
/mnt/r/562630.gcode,7182,0.95
/mnt/r/567299.gcode,509,1.55
/mnt/r/567338.gcode,1795,7.55
/mnt/r/569938.gcode,3104,3.55
/mnt/r/570464.gcode,4218,2.55
/mnt/r/570577.gcode,586,2.95
/mnt/r/570844.gcode,68,10.15
/mnt/r/57100.gcode,2285,1.35
/mnt/r/571132.gcode,1928,1.55
/mnt/r/571535.gcode,1283,1.35
/mnt/r/571554.gcode,701,3.15
/mnt/r/571751.gcode,116,3.75
/mnt/r/571852.gcode,0,None
/mnt/r/571860.gcode,132,69.55
/mnt/r/571987.gcode,2504,0.75
/mnt/r/572345.gcode,72,0.35
/mnt/r/572616.gcode,0,None
/mnt/r/572963.gcode,8288,1.55
/mnt/r/573346.gcode,477,0.75
/mnt/r/573604.gcode,228,0.35
/mnt/r/573662.gcode,254,1.55
/mnt/r/575208.gcode,542,5.55
/mnt/r/575777.gcode,804,2.55
/mnt/r/575874.gcode,557,2.55
/mnt/r/575993.gcode,2324,0.35
/mnt/r/57619.gcode,1078,0.95
/mnt/r/576397.gcode,1014,31.15
/mnt/r/57740.gcode,431,0.35
/mnt/r/577493.gcode,620,1.15
/mnt/r/577497.gcode,30,0.35
/mnt/r/577809.gcode,1009,1.15
/mnt/r/577901.gcode,694,1.15
/mnt/r/578199.gcode,4674,2.15
/mnt/r/578271.gcode,1704,0.35
/mnt/r/5786.gcode,108,21.75
/mnt/r/578907.gcode,2483,2.55
/mnt/r/579214.gcode,2787,3.35
/mnt/r/579534.gcode,380,1.15
/mnt/r/579731.gcode,2320,0.95
/mnt/r/579956.gcode,630,4.35
/mnt/r/580181.gcode,1383,1.35
/mnt/r/581246.gcode,830,0.55
/mnt/r/581378.gcode,549,6.55
/mnt/r/581492.gcode,952,1.55
/mnt/r/581687.gcode,796,2.95
/mnt/r/582167.gcode,5273,10.15
/mnt/r/58237.gcode,1004,5.75
/mnt/r/582434.gcode,429,0.35
/mnt/r/582514.gcode,490,2.55
/mnt/r/582674.gcode,1050,1.15
/mnt/r/583195.gcode,1185,0.95
/mnt/r/583414.gcode,13695,0.95
/mnt/r/583931.gcode,1993,6.55
/mnt/r/583955.gcode,0,None
/mnt/r/58406.gcode,3115,0.55
/mnt/r/58419.gcode,3509,1.35
/mnt/r/584338.gcode,228,0.35
/mnt/r/584349.gcode,255,21.15
/mnt/r/584377.gcode,489,70.55
/mnt/r/585757.gcode,751,5.95
/mnt/r/585873.gcode,457,65.15
/mnt/r/587948.gcode,491,1.55
/mnt/r/588405.gcode,533,0.35
/mnt/r/588415.gcode,533,0.35
/mnt/r/588554.gcode,333,0.35
/mnt/r/588707.gcode,1765,27.55
/mnt/r/590303.gcode,5519,2.55
/mnt/r/593956.gcode,781,0.55
/mnt/r/594040.gcode,2485,4.55
/mnt/r/594276.gcode,25,0.35
/mnt/r/594359.gcode,71,0.95
/mnt/r/594403.gcode,671,1.95
/mnt/r/594524.gcode,687,9.95
/mnt/r/595586.gcode,7149,1.95
/mnt/r/595803.gcode,609,1.15
/mnt/r/5960.gcode,597,2.95
/mnt/r/596003.gcode,1019,0.95
/mnt/r/596019.gcode,839,3.95
/mnt/r/596224.gcode,289,7.35
/mnt/r/59631.gcode,1172,2.15
/mnt/r/596364.gcode,25,0.35
/mnt/r/596820.gcode,509,3.55
/mnt/r/596867.gcode,640,4.15
/mnt/r/596895.gcode,1607,3.35
/mnt/r/597741.gcode,539,6.15
/mnt/r/597806.gcode,6522,0.95
/mnt/r/59783.gcode,8099,1.15
/mnt/r/599093.gcode,8531,2.15
/mnt/r/599166.gcode,218,0.55
/mnt/r/599345.gcode,1512,56.95
/mnt/r/605399.gcode,1150,23.75
/mnt/r/605894.gcode,193,0.35
/mnt/r/605945.gcode,4629,0.35
/mnt/r/606654.gcode,1616,0.95
/mnt/r/606821.gcode,1229,0.55
/mnt/r/606844.gcode,285,0.75
/mnt/r/606847.gcode,335,0.55
/mnt/r/606969.gcode,2967,19.55
/mnt/r/608922.gcode,852,1.15
/mnt/r/609034.gcode,343,0.95
/mnt/r/609259.gcode,2266,16.95
/mnt/r/610667.gcode,1889,4.15
/mnt/r/610866.gcode,2358,1.95
/mnt/r/610969.gcode,41,0.35
/mnt/r/611024.gcode,381,0.35
/mnt/r/61121.gcode,1423,4.35
/mnt/r/611226.gcode,432,0.35
/mnt/r/611269.gcode,306,0.35
/mnt/r/611316.gcode,1160,8.55
/mnt/r/611412.gcode,332,1.15
/mnt/r/611463.gcode,1483,2.95
/mnt/r/611607.gcode,23,0.35
/mnt/r/611680.gcode,1198,11.55
/mnt/r/611681.gcode,62,3.35
/mnt/r/611712.gcode,1274,54.75
/mnt/r/614955.gcode,1072,5.95
/mnt/r/615150.gcode,301,2.55
/mnt/r/615182.gcode,1514,0.95
/mnt/r/615195.gcode,964,1.35
/mnt/r/615526.gcode,202,5.95
/mnt/r/615570.gcode,1873,1.15
/mnt/r/615770.gcode,1850,1.55
/mnt/r/615914.gcode,2057,61.75
/mnt/r/620746.gcode,314,19.35
/mnt/r/620747.gcode,392,0.35
/mnt/r/620819.gcode,536,2.15
/mnt/r/621099.gcode,0,None
/mnt/r/621217.gcode,590,1.75
/mnt/r/621559.gcode,9721,18.35
/mnt/r/624587.gcode,781,1.15
/mnt/r/624626.gcode,716,0.55
/mnt/r/624700.gcode,4231,0.95
/mnt/r/624786.gcode,376,8.75
/mnt/r/624823.gcode,970,0.35
/mnt/r/624825.gcode,2311,2.95
/mnt/r/625259.gcode,1894,3.15
/mnt/r/625362.gcode,1616,0.95
/mnt/r/62543.gcode,351,83.15
/mnt/r/626510.gcode,1639,2.55
/mnt/r/62693.gcode,565,1.35
/mnt/r/626983.gcode,801,40.35
/mnt/r/628364.gcode,1437,7.15
/mnt/r/62849.gcode,7047,18.15
/mnt/r/628984.gcode,2380,0.95
/mnt/r/629261.gcode,1247,0.95
/mnt/r/629338.gcode,1023,2.15
/mnt/r/629364.gcode,6521,3.35
/mnt/r/629406.gcode,546,0.95
/mnt/r/629588.gcode,558,1.95
/mnt/r/629629.gcode,313,0.35
/mnt/r/629779.gcode,438,9.15
/mnt/r/630486.gcode,253,42.15
/mnt/r/630852.gcode,1829,6.15
/mnt/r/631081.gcode,719,0.35
/mnt/r/631198.gcode,23292,0.55
/mnt/r/631223.gcode,976,5.35
/mnt/r/63130.gcode,987,0.95
/mnt/r/631519.gcode,1712,42.95
/mnt/r/63283.gcode,443,7.55
/mnt/r/632938.gcode,301,0.35
/mnt/r/632955.gcode,3178,2.55
/mnt/r/634487.gcode,2391,1.15
/mnt/r/634654.gcode,296,0.35
/mnt/r/634730.gcode,3353,0.95
/mnt/r/63678.gcode,929,3.55
/mnt/r/63710.gcode,4009,0.95
/mnt/r/637768.gcode,1300,12.55
/mnt/r/638318.gcode,914,69.95
/mnt/r/63887.gcode,3268,7.75
/mnt/r/64336.gcode,384,12.15
/mnt/r/643506.gcode,0,None
/mnt/r/643582.gcode,579,5.35
/mnt/r/64377.gcode,31,0.35
/mnt/r/643893.gcode,6949,75.95
/mnt/r/648258.gcode,3426,1.75
/mnt/r/651145.gcode,3862,10.15
/mnt/r/652653.gcode,196,0.35
/mnt/r/652661.gcode,336,0.95
/mnt/r/652867.gcode,598,34.55
/mnt/r/652924.gcode,1059,0.95
/mnt/r/653290.gcode,524,8.15
/mnt/r/653387.gcode,324,21.15
/mnt/r/65358.gcode,2753,0.75
/mnt/r/653648.gcode,244,11.55
/mnt/r/653763.gcode,4613,1.15
/mnt/r/653894.gcode,2019,1.95
/mnt/r/653920.gcode,255,11.15
/mnt/r/654074.gcode,814,0.35
/mnt/r/654594.gcode,101,0.35
/mnt/r/654863.gcode,594,1.75
/mnt/r/654876.gcode,1555,1.15
/mnt/r/655201.gcode,11782,0.95
/mnt/r/655345.gcode,1508,0.95
/mnt/r/655646.gcode,3456,0.95
/mnt/r/655713.gcode,1191,3.95
/mnt/r/656120.gcode,967,4.95
/mnt/r/65617.gcode,766,2.35
/mnt/r/656389.gcode,7400,2.75
/mnt/r/657181.gcode,3021,1.15
/mnt/r/657232.gcode,156,2.55
/mnt/r/657385.gcode,869,0.55
/mnt/r/657567.gcode,843,4.95
/mnt/r/657663.gcode,112,25.15
/mnt/r/657755.gcode,2293,5.55
/mnt/r/658795.gcode,431,0.35
/mnt/r/658920.gcode,2421,24.55
/mnt/r/659504.gcode,288,0.35
/mnt/r/65951.gcode,639,0.55
/mnt/r/659673.gcode,9427,1.15
/mnt/r/660388.gcode,882,3.55
/mnt/r/660531.gcode,513,0.95
/mnt/r/660838.gcode,391,0.35
/mnt/r/661112.gcode,528,1.15
/mnt/r/661234.gcode,695,120.55
/mnt/r/663472.gcode,2461,5.35
/mnt/r/663621.gcode,742,49.55
/mnt/r/664096.gcode,26,0.35
/mnt/r/664146.gcode,392,0.95
/mnt/r/664371.gcode,714,4.55
/mnt/r/664401.gcode,785,2.15
/mnt/r/664667.gcode,4173,4.55
/mnt/r/665671.gcode,616,0.95
/mnt/r/667528.gcode,696,1.15
/mnt/r/667880.gcode,149,0.35
/mnt/r/667904.gcode,1437,0.95
/mnt/r/668017.gcode,573,2.75
/mnt/r/668033.gcode,1754,19.75
/mnt/r/670901.gcode,27,0.35
/mnt/r/670909.gcode,306,10.35
/mnt/r/67112.gcode,0,None
/mnt/r/671181.gcode,1908,135.15
/mnt/r/672064.gcode,12841,0.95
/mnt/r/672295.gcode,3672,25.55
/mnt/r/676595.gcode,692,0.35
/mnt/r/676630.gcode,4632,2.35
/mnt/r/679725.gcode,1440,54.55
/mnt/r/684569.gcode,753,0.75
/mnt/r/684575.gcode,2019,1.75
/mnt/r/685095.gcode,499,0.95
/mnt/r/685183.gcode,545,0.95
/mnt/r/685355.gcode,10917,9.15
/mnt/r/686587.gcode,128,0.55
/mnt/r/686636.gcode,808,28.35
/mnt/r/6868.gcode,978,4.35
/mnt/r/68691.gcode,940,3.75
/mnt/r/687023.gcode,1633,44.55
/mnt/r/689158.gcode,527,2.55
/mnt/r/689165.gcode,376,2.55
/mnt/r/689498.gcode,718,3.35
/mnt/r/689600.gcode,892,0.95
/mnt/r/689661.gcode,1859,1.95
/mnt/r/690314.gcode,7474,1.15
/mnt/r/690830.gcode,4000,0.55
/mnt/r/691568.gcode,1806,26.55
/mnt/r/695658.gcode,2509,0.95
/mnt/r/695788.gcode,1403,5.35
/mnt/r/696038.gcode,1314,4.15
/mnt/r/696380.gcode,387,0.35
/mnt/r/696469.gcode,652,1.15
/mnt/r/696476.gcode,1609,36.35
/mnt/r/697418.gcode,5022,3.75
/mnt/r/697457.gcode,7781,1.55
/mnt/r/697596.gcode,7021,1.35
/mnt/r/697698.gcode,3708,7.15
/mnt/r/699045.gcode,9625,0.75
/mnt/r/699413.gcode,2058,2.15
/mnt/r/700318.gcode,561,9.95
/mnt/r/700379.gcode,0,None
/mnt/r/700403.gcode,513,3.75
/mnt/r/700461.gcode,114,0.55
/mnt/r/700496.gcode,404,2.55
/mnt/r/700564.gcode,1022,0.95
/mnt/r/700636.gcode,493,1.55
/mnt/r/70064.gcode,407,17.15
/mnt/r/700677.gcode,604,0.55
/mnt/r/701221.gcode,829,5.55
/mnt/r/701226.gcode,3813,1.15
/mnt/r/701658.gcode,323,3.95
/mnt/r/70175.gcode,1305,7.15
/mnt/r/701774.gcode,1758,1.35
/mnt/r/7018.gcode,322,0.35
/mnt/r/702052.gcode,431,0.35
/mnt/r/702130.gcode,2793,2.15
/mnt/r/703727.gcode,526,1.15
/mnt/r/703760.gcode,431,0.35
/mnt/r/703797.gcode,711,3.35
/mnt/r/703807.gcode,2074,1.15
/mnt/r/703962.gcode,4994,2.55
/mnt/r/705038.gcode,239,0.35
/mnt/r/705457.gcode,840,3.35
/mnt/r/705720.gcode,2003,0.95
/mnt/r/707530.gcode,687,3.15
/mnt/r/707819.gcode,1310,7.15
/mnt/r/709322.gcode,1657,16.15
/mnt/r/710069.gcode,1440,9.55
/mnt/r/710698.gcode,983,0.75
/mnt/r/710762.gcode,100,25.95
/mnt/r/710763.gcode,629,1.55
/mnt/r/710881.gcode,572,1.75
/mnt/r/710992.gcode,746,16.75
/mnt/r/711153.gcode,391,2.75
/mnt/r/711162.gcode,4577,9.55
/mnt/r/712801.gcode,264,14.95
/mnt/r/713000.gcode,240,0.55
/mnt/r/713002.gcode,1548,21.55
/mnt/r/713861.gcode,1160,1.15
/mnt/r/713904.gcode,529,18.75
/mnt/r/714780.gcode,2558,0.95
/mnt/r/714962.gcode,203,1.15
/mnt/r/714978.gcode,1072,9.95
/mnt/r/717927.gcode,1425,2.95
/mnt/r/718651.gcode,712,13.55
/mnt/r/7195.gcode,270,2.35
/mnt/r/719502.gcode,833,1.15
/mnt/r/719842.gcode,1367,2.15
/mnt/r/719877.gcode,493,0.35
/mnt/r/719917.gcode,123,17.75
/mnt/r/720025.gcode,438,25.55
/mnt/r/720059.gcode,4827,1.95
