file_path,report_file_path,file_size_bytes,is_valid,parse_error,mono_error,z_error,continuous_error,too_large_error,num_orig_segments,num_segments,num_z_layers,largest_layer_num_all_seg,largest_layer_all_seg_z,largest_layer_num_print_seg,largest_layer_print_seg_z,largest_layer_print_dist,larget_layer_print_dist_z
/mnt/r/87798.gcode,GenericReport3.repOut,956191,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26396,27481,4,10119,0.55,9387,0.55,29541.2,0.55
/mnt/r/878330.gcode,GenericReport3.repOut,1919131,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58128,58251,109,793,0.95,738,0.95,1412.82,19.75
/mnt/r/878654.gcode,GenericReport3.repOut,1130912,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35109,35109,99,434,7.95,421,7.95,561.473,7.55
/mnt/r/87878.gcode,GenericReport3.repOut,383034,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10998,10998,14,833,0.75,767,0.75,342.186,0.35
/mnt/r/87910.gcode,GenericReport3.repOut,22757564,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,682190,682778,374,2162,62.95,2116,62.95,7196.18,0.55
/mnt/r/88355.gcode,GenericReport3.repOut,2651220,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,77851,78152,87,1013,0.95,965,0.95,2344.19,0.35
/mnt/r/883729.gcode,GenericReport3.repOut,4647272,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,137993,138294,123,1910,8.35,1844,8.35,4115.84,0.35
/mnt/r/884919.gcode,GenericReport3.repOut,558618,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16012,16012,99,323,10.95,302,10.95,491.404,10.75
/mnt/r/884938.gcode,GenericReport3.repOut,15234770,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,440492,457862,194,4196,19.15,4060,19.15,18923.4,23.55
/mnt/r/886449.gcode,GenericReport3.repOut,312734,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9397,10501,29,1389,0.95,1363,0.95,7242.22,0.35
/mnt/r/886501.gcode,GenericReport3.repOut,7858,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,97,97,5,49,0.35,49,0.35,50.207,0.35
/mnt/r/886686.gcode,GenericReport3.repOut,1012061,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27303,34148,389,597,1.55,570,1.55,3624.22,1.55
/mnt/r/886759.gcode,GenericReport3.repOut,497218,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14709,14713,24,854,2.55,794,2.55,3027.83,2.55
/mnt/r/886805.gcode,GenericReport3.repOut,703837,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22172,22172,44,533,0.35,527,0.35,371.437,0.35
/mnt/r/887034.gcode,GenericReport3.repOut,400076,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12045,12080,20,1017,2.75,976,2.75,1278.95,1.95
/mnt/r/887274.gcode,GenericReport3.repOut,4961878,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,140466,148422,230,1980,14.95,1896,14.95,7178.74,13.35
/mnt/r/887877.gcode,GenericReport3.repOut,314597,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8830,8974,39,319,6.95,272,6.95,1185.21,1.55
/mnt/r/887975.gcode,GenericReport3.repOut,13443954,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,392143,400963,269,5626,4.95,5390,4.95,22818.1,9.55
/mnt/r/890164.gcode,GenericReport3.repOut,1447706,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36629,36629,59,839,4.95,726,4.95,996.188,7.55
/mnt/r/890360.gcode,GenericReport3.repOut,1820897,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55033,55039,87,949,8.15,915,8.15,1547.95,6.75
/mnt/r/890712.gcode,GenericReport3.repOut,2533635,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75685,77689,24,3652,1.35,3516,1.35,26303.3,4.55
/mnt/r/891125.gcode,GenericReport3.repOut,964737,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27751,28020,56,1488,8.55,1401,8.55,1161.09,8.55
/mnt/r/891696.gcode,GenericReport3.repOut,18026602,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,523958,526005,444,2412,37.75,2319,37.75,4644.96,37.75
/mnt/r/893894.gcode,GenericReport3.repOut,1238191,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35483,35525,219,229,10.15,208,24.95,687.882,0.35
/mnt/r/893928.gcode,GenericReport3.repOut,510651,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14576,15709,54,1165,1.15,1114,1.15,7229.3,2.55
/mnt/r/893975.gcode,GenericReport3.repOut,849807,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24142,24656,107,356,0.95,339,0.95,1897.35,19.55
/mnt/r/894067.gcode,GenericReport3.repOut,6175867,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,179165,184168,49,6846,2.95,6548,2.95,30777.8,2.95
/mnt/r/894663.gcode,GenericReport3.repOut,1327931,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39471,53740,99,6678,0.95,6581,0.95,52525.4,1.55
/mnt/r/894713.gcode,GenericReport3.repOut,365511,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10920,10955,20,864,2.55,832,2.55,1006.13,1.95
/mnt/r/894751.gcode,GenericReport3.repOut,652983,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18916,19066,31,727,3.35,690,1.15,2306.57,2.75
/mnt/r/894768.gcode,GenericReport3.repOut,6918067,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,207056,207056,74,3021,9.75,2906,9.75,2784.74,14.55
/mnt/r/896525.gcode,GenericReport3.repOut,950162,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27838,28725,49,681,2.55,652,2.55,4421.31,7.55
/mnt/r/896775.gcode,GenericReport3.repOut,4622541,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,140018,140032,239,1098,7.55,1036,7.55,2365.17,7.55
/mnt/r/89846.gcode,GenericReport3.repOut,3180702,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,93128,111275,79,7915,2.35,7749,2.35,61114.3,2.55
/mnt/r/898573.gcode,GenericReport3.repOut,653650,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19089,20268,9,3099,1.35,2951,1.35,12077.4,0.35
/mnt/r/898810.gcode,GenericReport3.repOut,574902,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17579,17681,20,1604,2.75,1548,2.75,1653.49,1.95
/mnt/r/898834.gcode,GenericReport3.repOut,1292805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36458,38902,89,664,2.15,638,2.15,3673.46,0.35
/mnt/r/898933.gcode,GenericReport3.repOut,1695554,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43530,84655,549,3300,1.15,3244,1.15,26530.1,1.55
/mnt/r/899009.gcode,GenericReport3.repOut,355793,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10964,10964,14,995,2.55,964,2.55,1329.57,1.95
/mnt/r/899349.gcode,GenericReport3.repOut,5227607,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,153728,160685,78,3463,5.95,3384,5.95,24868.3,10.35
/mnt/r/89981.gcode,GenericReport3.repOut,198326,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5457,5591,20,454,0.35,435,1.15,1815.64,1.55
/mnt/r/900070.gcode,GenericReport3.repOut,7215330,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,212487,226506,37,9510,1.15,9418,1.15,74432.7,4.55
/mnt/r/901195.gcode,GenericReport3.repOut,6382784,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,186610,187702,1010,868,2.55,846,2.55,5990.35,3.75
/mnt/r/901834.gcode,GenericReport3.repOut,409623,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12256,12290,20,1024,2.95,981,2.95,1149.18,1.95
/mnt/r/902101.gcode,GenericReport3.repOut,512097,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14657,15916,14,1401,2.35,1307,1.15,9689.74,1.55
/mnt/r/902127.gcode,GenericReport3.repOut,38553006,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
/mnt/r/902151.gcode,GenericReport3.repOut,224194,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5728,6964,234,60,0.35,55,0.35,462.907,0.55
/mnt/r/90238.gcode,GenericReport3.repOut,194356,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5622,5823,4,1464,0.55,1392,0.55,6307.9,0.95
/mnt/r/902448.gcode,GenericReport3.repOut,445610,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13892,13892,54,339,0.35,328,0.35,319.494,0.35
/mnt/r/902532.gcode,GenericReport3.repOut,1617112,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,47919,48271,237,1017,4.15,952,4.55,1622.26,4.55
/mnt/r/90295.gcode,GenericReport3.repOut,196207,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5765,6027,29,343,2.55,329,2.55,893.963,0.35
/mnt/r/903049.gcode,GenericReport3.repOut,272696,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8089,8123,20,581,2.55,557,2.55,861.244,1.95
/mnt/r/903086.gcode,GenericReport3.repOut,870765,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26087,26122,29,1410,2.75,1348,2.75,1369.28,1.95
/mnt/r/903188.gcode,GenericReport3.repOut,1021206,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28381,28459,57,1068,10.35,1018,10.35,1393.28,8.55
/mnt/r/903469.gcode,GenericReport3.repOut,8494239,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,251799,251799,74,3875,9.15,3716,9.15,2657.7,9.55
/mnt/r/904816.gcode,GenericReport3.repOut,1125991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,33340,33340,199,222,0.35,215,0.35,1176.9,0.35
/mnt/r/90517.gcode,GenericReport3.repOut,1539392,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45090,47979,13,7346,0.95,6889,0.95,18118.0,0.35
/mnt/r/905535.gcode,GenericReport3.repOut,4293026,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,129161,133360,47,3334,2.75,3266,2.75,18415.3,9.15
/mnt/r/906003.gcode,GenericReport3.repOut,307582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9119,9233,19,610,3.95,580,3.95,2272.5,1.55
/mnt/r/906152.gcode,GenericReport3.repOut,802765,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23476,23626,31,1037,5.95,980,3.35,2306.57,2.75
/mnt/r/906594.gcode,GenericReport3.repOut,1966797,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58109,61877,61,3047,0.95,2900,0.95,17557.9,2.55
/mnt/r/906904.gcode,GenericReport3.repOut,963459,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28475,28475,53,747,3.55,708,3.55,795.639,7.35
/mnt/r/906961.gcode,GenericReport3.repOut,10423219,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,315095,316770,574,1516,12.75,1473,12.75,7399.35,11.15
/mnt/r/909012.gcode,GenericReport3.repOut,1494201,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42648,43300,13,5184,1.55,4891,1.35,4961.06,0.35
/mnt/r/909316.gcode,GenericReport3.repOut,572423,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18050,18050,41,479,6.15,468,6.15,324.674,6.15
/mnt/r/909441.gcode,GenericReport3.repOut,3184510,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,94201,95764,14,7584,0.95,7268,0.95,31422.7,2.55
/mnt/r/910015.gcode,GenericReport3.repOut,2016953,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61770,61770,209,512,39.35,498,39.35,607.717,1.75
/mnt/r/910627.gcode,GenericReport3.repOut,3619080,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105490,105826,203,1573,0.95,1520,0.95,5227.36,0.35
/mnt/r/910947.gcode,GenericReport3.repOut,536934,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16458,16458,89,382,4.95,366,4.95,251.059,4.15
/mnt/r/911337.gcode,GenericReport3.repOut,986719,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29793,30081,62,943,0.95,917,0.95,3362.41,1.35
/mnt/r/911358.gcode,GenericReport3.repOut,349690,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9038,9240,14,663,0.75,586,0.55,2034.34,0.55
/mnt/r/911375.gcode,GenericReport3.repOut,767397,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21116,22134,189,310,2.15,273,2.15,1141.78,2.55
/mnt/r/911645.gcode,GenericReport3.repOut,498598,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15294,15294,74,382,4.95,366,4.95,251.059,4.15
/mnt/r/911780.gcode,GenericReport3.repOut,304821,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7556,9112,219,125,20.55,108,26.95,487.484,26.95
/mnt/r/911824.gcode,GenericReport3.repOut,1802156,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55154,55154,49,1467,0.35,1433,0.35,1566.72,0.35
/mnt/r/912139.gcode,GenericReport3.repOut,166886,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4409,4529,26,781,1.15,700,1.15,4018.96,1.15
/mnt/r/912214.gcode,GenericReport3.repOut,15931185,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,471974,478466,647,3237,3.95,3153,3.95,19162.4,5.55
/mnt/r/913837.gcode,GenericReport3.repOut,928146,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24058,24289,39,1128,5.75,1055,5.75,3005.32,5.75
/mnt/r/913843.gcode,GenericReport3.repOut,292983,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9118,9118,29,430,0.35,425,0.35,294.41,0.35
/mnt/r/913952.gcode,GenericReport3.repOut,2285856,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65742,72474,202,1072,2.15,1065,2.15,5731.28,2.15
/mnt/r/914173.gcode,GenericReport3.repOut,4511323,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,136684,136825,49,3258,4.55,3160,4.55,7702.48,4.55
/mnt/r/915406.gcode,GenericReport3.repOut,4167759,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,126647,126648,156,1195,8.75,1166,8.35,2032.01,9.15
/mnt/r/916389.gcode,GenericReport3.repOut,5329397,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,157948,159081,235,1587,45.35,1563,45.35,9935.03,44.75
/mnt/r/916715.gcode,GenericReport3.repOut,3020876,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,85379,86706,268,877,1.15,832,1.15,3344.23,3.15
/mnt/r/917611.gcode,GenericReport3.repOut,782956,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22720,22961,98,447,7.35,420,7.35,965.12,8.55
/mnt/r/917694.gcode,GenericReport3.repOut,2862917,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,81267,81267,149,819,13.95,759,13.95,1267.18,16.15
/mnt/r/917918.gcode,GenericReport3.repOut,804358,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25018,25020,20,1836,2.95,1793,2.95,1997.85,1.95
/mnt/r/918027.gcode,GenericReport3.repOut,5281,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35,35,1,24,0.35,24,0.35,41.957,0.35
/mnt/r/91824.gcode,GenericReport3.repOut,2052141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60301,66551,29,4465,2.15,4294,2.15,32853.2,2.55
/mnt/r/918659.gcode,GenericReport3.repOut,78410,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2264,2264,39,95,0.35,90,0.35,116.122,0.35
/mnt/r/918845.gcode,GenericReport3.repOut,760181,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21318,32023,205,2134,39.75,2078,39.75,8457.03,39.75
/mnt/r/91885.gcode,GenericReport3.repOut,29935791,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,888839,888845,749,1731,76.35,1692,76.35,2075.22,76.55
/mnt/r/922632.gcode,GenericReport3.repOut,5996073,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175784,176206,284,1498,18.15,1419,18.15,8628.91,19.55
/mnt/r/923396.gcode,GenericReport3.repOut,37054379,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
/mnt/r/923514.gcode,GenericReport3.repOut,8893635,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256889,260516,499,1915,9.35,1838,9.35,10152.1,9.55
/mnt/r/924455.gcode,GenericReport3.repOut,376912,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9580,9594,19,511,2.55,422,2.55,3744.65,0.55
/mnt/r/924458.gcode,GenericReport3.repOut,32475211,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,961961,974624,474,2984,33.35,2914,33.95,12008.7,0.35
/mnt/r/928962.gcode,GenericReport3.repOut,550764,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16973,16975,20,1079,2.35,1057,2.35,1694.65,1.95
/mnt/r/929097.gcode,GenericReport3.repOut,2479628,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68425,68695,289,323,14.15,291,14.15,786.582,41.95
/mnt/r/929495.gcode,GenericReport3.repOut,843307,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25908,26155,64,457,7.55,442,7.55,548.071,0.35
/mnt/r/929552.gcode,GenericReport3.repOut,14249636,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,409021,413429,599,1518,8.75,1488,8.75,11619.4,9.55
/mnt/r/931065.gcode,GenericReport3.repOut,1280353,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37315,38214,174,354,17.75,335,17.75,1223.8,24.35
/mnt/r/931124.gcode,GenericReport3.repOut,1681197,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50052,50056,49,1760,2.55,1684,2.55,3245.38,0.35
/mnt/r/931301.gcode,GenericReport3.repOut,3034004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,89836,90323,287,1127,1.95,1092,1.95,3143.48,0.35
/mnt/r/932292.gcode,GenericReport3.repOut,298333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9151,9151,22,481,0.35,469,0.35,467.486,0.35
/mnt/r/932425.gcode,GenericReport3.repOut,6635402,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,184828,201929,324,1943,9.55,1870,9.55,11091.5,0.35
/mnt/r/933470.gcode,GenericReport3.repOut,34099592,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
/mnt/r/93360.gcode,GenericReport3.repOut,520435,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14599,14662,226,350,22.95,333,22.95,325.272,20.35
/mnt/r/933798.gcode,GenericReport3.repOut,4723503,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,138335,141502,195,1671,6.95,1598,6.95,4331.26,37.15
/mnt/r/934707.gcode,GenericReport3.repOut,802597,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23113,26499,99,1406,0.95,1358,0.95,9355.3,1.55
/mnt/r/934972.gcode,GenericReport3.repOut,1097213,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29904,31473,49,5622,0.35,5197,0.35,9073.52,0.95
/mnt/r/934993.gcode,GenericReport3.repOut,3581222,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,106689,107146,299,526,54.55,505,45.55,1105.57,54.55
/mnt/r/935505.gcode,GenericReport3.repOut,645949,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18691,22478,309,504,61.55,490,61.55,2922.61,1.55
/mnt/r/935598.gcode,GenericReport3.repOut,9587736,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,288360,289313,684,1693,134.95,1630,134.95,1844.45,134.15
/mnt/r/936186.gcode,GenericReport3.repOut,17166967,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,493167,530573,383,4657,3.35,4591,3.35,34171.5,3.55
/mnt/r/937866.gcode,GenericReport3.repOut,3077322,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,93551,93555,48,2927,1.75,2837,1.75,2430.43,0.35
/mnt/r/938326.gcode,GenericReport3.repOut,7899069,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,235915,245165,354,2063,1.15,2019,1.15,15880.9,20.55
/mnt/r/939520.gcode,GenericReport3.repOut,166681,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4877,4903,9,686,1.35,632,1.35,793.334,0.35
/mnt/r/939756.gcode,GenericReport3.repOut,122456,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3701,3705,9,481,0.35,467,0.35,357.494,0.35
/mnt/r/939891.gcode,GenericReport3.repOut,280314,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8087,8131,24,417,2.55,407,2.55,1029.98,2.55
/mnt/r/940020.gcode,GenericReport3.repOut,4007108,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,112572,114297,457,898,89.15,848,89.15,2994.34,88.55
/mnt/r/941079.gcode,GenericReport3.repOut,73537,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2229,2229,10,247,0.35,242,0.35,130.87,0.35
/mnt/r/941100.gcode,GenericReport3.repOut,1485739,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42821,43105,102,848,2.55,812,2.55,2150.63,0.35
/mnt/r/941287.gcode,GenericReport3.repOut,1520949,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44924,45173,124,383,0.35,360,0.35,427.692,0.35
/mnt/r/94155.gcode,GenericReport3.repOut,531606,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14427,14427,363,117,10.55,107,10.55,216.615,0.35
/mnt/r/941571.gcode,GenericReport3.repOut,719870,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21662,21961,49,523,2.15,505,2.15,2091.3,4.55
/mnt/r/941698.gcode,GenericReport3.repOut,538421,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14905,16218,55,3003,0.35,2746,0.35,6189.0,0.75
/mnt/r/941858.gcode,GenericReport3.repOut,1890069,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53917,57725,99,827,19.55,816,19.55,3190.94,19.55
/mnt/r/942497.gcode,GenericReport3.repOut,2776952,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,79219,79614,353,739,1.55,720,1.55,4394.25,1.75
/mnt/r/943048.gcode,GenericReport3.repOut,920603,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27221,28117,89,1488,2.55,1450,2.55,2254.33,2.55
/mnt/r/943268.gcode,GenericReport3.repOut,414116,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11789,11796,42,503,0.95,466,0.95,2164.45,0.35
/mnt/r/943421.gcode,GenericReport3.repOut,6147024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,183054,184592,159,2783,0.95,2685,0.95,5380.05,6.15
/mnt/r/944529.gcode,GenericReport3.repOut,1220411,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,33955,34035,57,1283,10.75,1223,10.75,1661.39,8.55
/mnt/r/944638.gcode,GenericReport3.repOut,587373,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16641,28335,249,2823,1.35,2775,1.35,23084.8,1.55
/mnt/r/944762.gcode,GenericReport3.repOut,4484064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,127586,127586,292,2798,0.75,1998,0.75,7725.04,0.55
/mnt/r/945629.gcode,GenericReport3.repOut,6409323,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,190330,191011,200,2473,29.75,2399,29.75,3781.15,35.55
/mnt/r/946826.gcode,GenericReport3.repOut,786083,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23650,23652,20,1616,2.75,1532,2.75,2411.09,1.95
/mnt/r/946991.gcode,GenericReport3.repOut,753363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22311,22313,28,2080,1.15,1962,1.15,1824.26,0.55
/mnt/r/947184.gcode,GenericReport3.repOut,1450353,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35752,35766,67,872,12.15,760,12.15,416.099,0.35
/mnt/r/947612.gcode,GenericReport3.repOut,3482681,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105110,105160,301,651,20.15,599,20.15,1558.75,19.55
/mnt/r/948575.gcode,GenericReport3.repOut,1483299864,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
/mnt/r/948580.gcode,GenericReport3.repOut,423291,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12123,12160,14,919,1.35,843,1.35,1765.49,0.35
/mnt/r/948821.gcode,GenericReport3.repOut,4325441,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,123569,125184,294,1651,1.15,1552,1.15,9100.76,0.75
/mnt/r/949146.gcode,GenericReport3.repOut,380337,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11017,14457,51,1075,0.35,1057,0.35,12879.5,0.55
/mnt/r/949268.gcode,GenericReport3.repOut,130423,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3767,3814,11,515,0.35,490,0.35,1521.9,0.35
/mnt/r/949284.gcode,GenericReport3.repOut,207388,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5878,5878,34,441,1.55,412,1.55,472.298,0.35
/mnt/r/949430.gcode,GenericReport3.repOut,427752,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11406,18478,124,150,24.15,136,24.15,2798.8,0.55
/mnt/r/949557.gcode,GenericReport3.repOut,351644,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10160,10557,24,692,1.15,667,1.15,4303.95,2.55
/mnt/r/949654.gcode,GenericReport3.repOut,947742,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26956,27174,47,893,1.15,846,1.15,2944.08,1.55
/mnt/r/949886.gcode,GenericReport3.repOut,533389,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15412,15740,6,3373,1.15,3129,1.15,6412.48,1.15
/mnt/r/949982.gcode,GenericReport3.repOut,372544,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11290,11290,19,698,0.55,670,0.55,534.112,0.35
/mnt/r/950166.gcode,GenericReport3.repOut,43540522,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
/mnt/r/950207.gcode,GenericReport3.repOut,1020146,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29687,30173,69,561,7.55,529,7.55,974.52,0.35
/mnt/r/950524.gcode,GenericReport3.repOut,507811,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14230,15863,49,1676,0.35,1515,0.35,6690.03,0.95
/mnt/r/950682.gcode,GenericReport3.repOut,1026005,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31748,31748,59,618,5.75,599,5.75,252.982,6.15
/mnt/r/950925.gcode,GenericReport3.repOut,35006018,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
/mnt/r/951091.gcode,GenericReport3.repOut,9210961,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,268944,278120,124,4469,14.15,4308,14.15,13633.0,14.15
/mnt/r/952461.gcode,GenericReport3.repOut,3849281,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,111218,117142,327,1983,2.55,1915,2.55,12004.0,6.55
